repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
cxf,7803d9afff00b60711ebfadc12aa51ca2ebc9689,51,1,1373,2,1,0.0007,7,1,13325,30,,0,0
cxf,0f975b0d92f2c34ccadae84ce58aac1b8d675472,15,21,34,821,7,0.0083,2,4,1715,7272,rt/rs/security/http-signature/pom.xml;rt/rs/security/http-signature/src/main/java/org/apache/cxf/rs/security/httpsignature/MessageSigner.java;rt/rs/security/http-signature/src/main/java/org/apache/cxf/rs/security/httpsignature/MessageVerifier.java;rt/rs/security/http-signature/src/test/java/org/apache/cxf/rs/security/httpsignature/MessageVerifierTest.java;systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/httpsignature/HttpSignatureFilter.java,1,1
cxf,550ca9107d794365c4b85581e1433a821bc1ca1c,5,4,22,22,0,0.0,2,1,684,847,,0,0
cxf,4e4922ad8bf583ad32833856a081aed213774d42,2,3,2,4,0,0.0,1,1,4,10,,0,0
cxf,1f503ddb89a63deb29565fc51fdfcafbeb30b68e,7,1,12,3,0,0.0,4,1,448,85,,0,0
cxf,5eb8c3f59473f3d06d7c696aa9c75c430f014721,54,1,420,5,0,0.0,10,1,10324,57,,0,0
cxf,4835e3286bea87afe26843c091a92f44dde9c01c,1,1,1,1,0,0.0,1,1,6,21,,0,0
cxf,b0755d060be16e806c19b1ccb627b0061376e83b,1,1,1,82,0,0.0,1,1,4,455,,0,0
cxf,0b389ba00e7064d8e0d9b4470aa16964f64a57e9,4,1,5,1,0,0.0,3,1,13,2,,0,0
cxf,e5c6c9393a1adee74ad06b38239d30467b28fe71,1,1,2,1,0,0.0,1,1,34,8,,0,0
cxf,19ee1065be6463a83fa79f34187527e8af242a93,1,1,2,5,0,0.0,1,1,42,23,,0,0
