repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,divergence_days,label
activemq,98c62f6568c152122e25536f4dc2ba6df07325c7,4,1,43,1,0,0.0,3,1,105,4,,0,8.232,0
activemq,d0e2cce18f0e5541c062ef83a2a53af205131089,2,1,43,2,2,0.0465,2,1,100,5,,0,7.427,0
activemq,9aedca0067df977ac1a2c7c2655532bfc4d1d741,5,1,3,4,0,0.0,3,1,18,104,,0,1.109,0
activemq,fb379997c6fc1201c2cf71b3d1f1dfb3c3a1bd3b,4,1,2,1,1,0.5,2,1,4,2,,0,0.074,0
activemq,d23da10da80c37d01a42af1f8347193ba2baae22,5,1,3,1,0,0.0,3,1,8,2,,0,1.029,0
activemq,5d693d1c1d1a997a83eaec532839165f75702b52,3,1,2,1,0,0.0,2,1,6,2,,0,1.02,0
activemq,ca35e5921cf6da481ad2e2fb91be2a839f4f00ec,9,1,8,1,0,0.0,3,1,372,4,,0,7.121,0
activemq,18c74769dc55bdec93000b43be960172fa0a8f38,13,1,14,6,2,0.1111,2,1,222,364,,0,9.327,0
cxf,10ee0f1419b8c63a0d7412103ea4224215dab11f,6,2,9,2,0,0.0,3,1,60,205,,0,0.337,0
cxf,315eb6da4a0c7af09f55beaacc26cd77e3edd3c7,1070,1,1618,3,1,0.0006,36,1,32674,20,,0,547.666,0
cxf,12157306906b8daa33a868549c563949fc9bf0fd,580,1,1414,3,1,0.0007,14,1,17616,11,,0,283.615,0
cxf,e8cc4610d630b465fbabf1456268a092a2fc0491,27,1,29,8,0,0.0,7,1,433,127,,0,11.799,0
cxf,73362d5cc205ebd08ab8f6b50452b7e5c59378fe,1,1,9,3,0,0.0,1,1,52,211,,0,0.046,0
cxf,02886aae9bea932a87ac4d2afa7ddb4b53c153a6,1,1,2,4,0,0.0,1,1,9,22,,0,0.514,0
cxf,bc5905727f2ed2a28bcfcd3bcbe2775adb819cf7,1,1,1,3,0,0.0,1,1,6,7,,0,0.008,0
cxf,8039f641f03b3470dddb4ad2dba9c706754a32d5,1,2,2,2,0,0.0,1,1,28,12,,0,6.187,0
cxf,b2731a63ba28655aff76a39aa42162cfeb5a485f,2,1,1,1,0,0.0,1,1,4,56,,0,4.801,0
cxf,63fd5606b8ba94ccbac2bfe5189e61be35ac83b6,2,2,3,8,0,0.0,2,1,91,163,,0,1.726,0
cxf,d8e1317707203fd4b84ea9f93dca6d34a602e21d,1,1,1,1,0,0.0,1,1,94,1,,0,0.745,0
cxf,c56271ef4e6459c2899a6766cd0b5deaa164317f,64,1,75,1,1,0.0133,10,1,3175,5,,0,55.504,0
cxf,248c7da3183e9f061adc4c31f972d076a4221cda,1,2,2,3,0,0.0,1,1,6,115,,0,2.497,0
cxf,9d11427a238226236db50a38b557e56708f1059d,2,1,5,2,0,0.0,1,1,98,220,,0,1.542,0
cxf,218c83b502a8b339731518d099457307c6d8d6ef,2,2,8,7,0,0.0,2,1,324,903,,0,2.134,0
cxf,722b6a044466bbed8c0ef665127ee360bc5d0120,1,1,1,1,0,0.0,1,1,17,2,,0,0.86,0
cxf,ccd7a7c1d55ee4cee0e148cba83273bc02f29a24,8,1,12,3,0,0.0,3,1,84,41,,0,1.537,0
cxf,70133ba0d7b7d4d7dd173d8e4ce4247376cb512b,6,1,9,3,0,0.0,1,1,145,36,,0,2.589,0
cxf,4a8d90e6a247f6713180df8ec6a4715c164f60dd,39,1,338,1,0,0.0,5,1,3926,16,,0,22.448,0
cxf,59856f3dfe02f734c563aa0a37c32ebb57819eee,12,2,37,2,0,0.0,5,1,914,23,,0,9.01,0
cxf,51707c7c25b3e4f7e67704688e48e4894896b5ed,4,1,7,1,0,0.0,2,1,43,31,,0,2.175,0
cxf,9897b1cc13058cbbf0eceb001665fb11c34b88af,2,1,1,11,0,0.0,1,1,4,640,,0,0.608,0
cxf,7340f82e6aa4ed75e51a3ecb6ae0fa2a0fa229f3,9,1,54,13,0,0.0,5,1,3679,704,,0,2.232,0
cxf,cb60a4d794df79f6d0901e44d3eafa3d6bc8fd0c,2,1,2,3,0,0.0,2,1,4,12,,0,6.698,0
cxf,b3b7e59b35a3ca85200e7603b85a2fc84b65b2bf,3,15,11,10,0,0.0,3,1,119,474,,0,0.887,0
cxf,f337f255ba41ac607f558c0d36b3f8db2f8fba89,14,39,10,65,0,0.0,1,7,474,1155,,0,12.875,0
cxf,b8f66bb7c77125560d8d4091ac77258d79401613,6,19,10,32,2,0.05,1,5,461,591,rt/features/logging/src/main/java/org/apache/cxf/ext/logging/AbstractLoggingInterceptor.java,1,13.347,1
cxf,77d15448c44353aad897a4c861723e687fbad70c,1,1,2,1,0,0.0,1,1,26,2,,0,0.334,0
cxf,8d216eefc5cbf7ff3501c128bba5bee446d721a8,10,3,18,10,1,0.037,6,1,376,166,,0,8.09,0
cxf,b8e24192378aa2b9bd8110186673d8904f6237d5,3,2,3,6,1,0.125,1,1,12,108,,0,4.098,0
cxf,296fd745d6f4e47a1404fc6521ddd80e16af8677,1,3,2,14,0,0.0,1,1,67,908,,0,1.48,0
cxf,55de869117d93853e5dccaee878e86a38d6f057b,3,7,4,18,1,0.0476,1,3,77,109,,0,5.116,0
cxf,0a62ccf4d93a04e5c495b27e744aebe0a74980f4,98,2,231,6,0,0.0,11,1,6614,167,,0,44.991,0
cxf,dc7cbfbae302d6b0519174ac1c38ffa1e687548a,1,2,1,1,0,0.0,1,1,2,22,,0,1.763,0
cxf,700f95cbaac85b3965297e3d2533d8d36672ec8d,4,3,8,12,0,0.0,3,1,209,467,,0,0.805,0
cxf,d9dea3e07e1f2ba5d43768313232f205c90e8b29,1,1,2,1,0,0.0,1,1,473,4,,0,2.388,0
cxf,6fabd55129e5bf6c0768a61aa649411dfdd98ddd,14,18,64,29,2,0.022,7,4,1661,368,,0,3.185,0
cxf,32e264f539c4c9250cf2f98f86ac94ee25cda5e7,2,1,15,1,0,0.0,1,1,96,2,,0,1.06,0
cxf,ebf621e8b4cb3c8fc2ce64d23bf615e4a6d922b9,2,1,0,17,0,0.0,1,1,0,1398,,0,0.843,0
cxf,96cdc143498a4935b999616653e4e4ad42f0c0f8,13,22,12,79,4,0.046,4,6,158,1282,parent/pom.xml,0,14.824,1
cxf,4926f24d8ef4857430f7f20d8180f8e2941f74b8,12,3,12,11,2,0.0952,4,1,158,30,parent/pom.xml,0,2.393,1
cxf,544604a95d423c9f4325618dae09240d75afaa09,11,208,12,605,5,0.0082,3,24,160,21977,parent/pom.xml,0,127.968,1
cxf,ab708ae4c90b2e944ca48228206b76f5fa831778,320,1,1003,3,0,0.0,26,1,28370,169,,0,173.844,0
cxf,bf81196008d0ba72ac37e5704e3b65417eaac0e7,6,10,53,20,1,0.0139,1,2,1071,1105,,0,1.706,0
cxf,bb6a56e4542ca07981a3e931ec9d5ee490348fc2,8,33,15,356,3,0.0082,2,7,1095,2602,,0,29.155,0
cxf,6c5dea29d4415b3de0836fe5e10cac8964271afc,23,1,152,3,0,0.0,8,1,2045,26,,0,14.113,0
cxf,d99a1d8023e4827ed3ad0da61291f0f3089eb5bf,4,2,9,2,0,0.0,2,2,382,10,,0,4.014,0
cxf,aa1fdd031cd52578c5ac2a8e618dc1aee7241945,1,1,1,3,0,0.0,1,1,16,6,,0,6.269,0
cxf,4f403903bc44d42a87872d4cd0e48967847c8c80,7,1,11,1,0,0.0,2,1,224,10,,0,1.981,0
cxf,5addbf920c2f5a242a22ecd705911c2a278f8f02,19,2,100,1,0,0.0,4,1,5220,8,,0,11.014,0
cxf,9c553151f94f2589ec759ff29f83a53b16a53f3f,1,1,7,40,0,0.0,1,1,13,4522,,0,0.237,0
cxf,37fecc9e80f22ae2ee3ad83919e11851bb21ebf7,1,2,2,1,0,0.0,1,2,16,28,,0,0.643,0
cxf,b7dad93a24e00fd18d28db72951b704de1ef8271,1,5,1,30,1,0.0333,1,3,5,710,,0,1.941,0
cxf,2e3a749fb70628699155502c0714e8ea13d7567f,1,7,1,206,0,0.0,1,2,5,971,,0,0.182,0
cxf,5cae97285027cdebab8f77698a272c0db98a846c,3,3,187,24,5,0.0243,1,1,404,567,,0,0.137,0
cxf,b688cf6273da4db0f44f47d0742bcfa65b4eb854,2,1,4,1,0,0.0,2,1,33,2,,0,0.311,0
cxf,b587b41e8f16a709d5e4064b157055f4dc6b9399,1,1,1,4,0,0.0,1,1,2,33,,0,2.996,0
cxf,145b7ec034ea121c743f3458e6f7cea74b4904d9,1,2,6,1,0,0.0,1,1,493,5,,0,1.716,0
cxf,0ac8f73cd3cc1fb56a3a510fb7c32a458312455d,9,2,14,1,1,0.0714,3,2,325,61,,0,5.07,0
cxf,0ac9c1494f095aa0ed608b7ad511683d5a86d5c7,5,1,7,1,0,0.0,1,1,233,31,,0,2.226,0
cxf,18c663e881871c5fbb9dc4f6f2a9105e4b782a6d,5,5,23,5,0,0.0,3,1,540,130,,0,3.984,0
cxf,1f3d8225ebbfe560a404be32ce3ce908372fbab9,1,2,14,3,0,0.0,1,1,288,6,,0,0.928,0
cxf,40b98145c36d4f510e45824c45f8243147316e6a,4,5,13,2,0,0.0,3,1,333,100,,0,1.243,0
cxf,d00ec746daa06be71e05c70158f89763911c8892,31,2,142,1,1,0.007,4,1,3060,18,,0,6.855,0
cxf,3edd5a9629a3172dec81b136b2291aee84f1f3fe,1,1,13,1,0,0.0,1,1,954,18,,0,0.882,0
cxf,1b38b8a8ed2bf3192bc0920e1c2215d8076d1aa1,11,4,60,5,0,0.0,4,1,1520,86,,0,5.279,0
cxf,cd3741fd162b4704c1bee7ac485f2ee0310177ed,2,1,37,1,0,0.0,1,1,125,1,,0,0.144,0
cxf,b63a8fd9dc2f0aef97f99992cfa5a44b7126e597,6,1,207,1,0,0.0,2,1,1121,4,,0,4.652,0
cxf,5bb01b745968b05a0fba3dd5272c493a778249f4,1,1,1,1,1,1.0,1,1,4,2,,0,0.257,0
cxf,06699335af86ef4769587945170f8ff6fadbee5d,58,1,92,25,0,0.0,8,1,2556,1347,,0,5.225,0
cxf,9c413045b2bd4dd11e3f2a54ef85a1d015bcc850,66,35,876,33,1,0.0011,11,2,11325,1727,,0,17.059,0
cxf,2a43acfe9e058fce9d525a542c02713bfbf96912,76,4,2070,13,1,0.0005,10,1,21035,290,,0,25.522,0
cxf,7803d9afff00b60711ebfadc12aa51ca2ebc9689,51,1,1373,2,1,0.0007,7,1,13325,30,,0,18.703,0
cxf,0f975b0d92f2c34ccadae84ce58aac1b8d675472,15,21,34,821,7,0.0083,2,4,1715,7272,rt/rs/security/http-signature/pom.xml;rt/rs/security/http-signature/src/main/java/org/apache/cxf/rs/security/httpsignature/MessageSigner.java;rt/rs/security/http-signature/src/main/java/org/apache/cxf/rs/security/httpsignature/MessageVerifier.java;rt/rs/security/http-signature/src/test/java/org/apache/cxf/rs/security/httpsignature/MessageVerifierTest.java;systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/httpsignature/HttpSignatureFilter.java,1,10.579,1
cxf,550ca9107d794365c4b85581e1433a821bc1ca1c,5,4,22,22,0,0.0,2,1,684,847,,0,1.309,0
cxf,4e4922ad8bf583ad32833856a081aed213774d42,2,3,2,4,0,0.0,1,1,4,10,,0,0.685,0
cxf,1f503ddb89a63deb29565fc51fdfcafbeb30b68e,7,1,12,3,0,0.0,4,1,448,85,,0,6.464,0
cxf,5eb8c3f59473f3d06d7c696aa9c75c430f014721,54,1,420,5,0,0.0,10,1,10324,57,,0,29.443,0
cxf,4835e3286bea87afe26843c091a92f44dde9c01c,1,1,1,1,0,0.0,1,1,6,21,,0,0.387,0
cxf,b0755d060be16e806c19b1ccb627b0061376e83b,1,1,1,82,0,0.0,1,1,4,455,,0,1.208,0
cxf,0b389ba00e7064d8e0d9b4470aa16964f64a57e9,4,1,5,1,0,0.0,3,1,13,2,,0,1.941,0
cxf,e5c6c9393a1adee74ad06b38239d30467b28fe71,1,1,2,1,0,0.0,1,1,34,8,,0,0.5,0
cxf,19ee1065be6463a83fa79f34187527e8af242a93,1,1,2,5,0,0.0,1,1,42,23,,0,1.414,0
cxf,39ae7d507f5a1454448971ff2cc58be8e7f5bcf1,1,1,2,95,0,0.0,1,1,100,333,,0,1.115,0
cxf,5f034e1df4793b2d384ece16be447aad2ee562b7,5,1,588,1,0,0.0,3,1,2193,26,,0,1.318,0
cxf,952459d609f9b5773067bd4b05582d9021b442fd,3,1,5,3,0,0.0,2,1,155,224,,0,0.747,0
cxf,1bea8686b3183009c9d506cb06acd30b6c4f2523,23,1,70,2,0,0.0,7,1,1165,3,,0,8.482,0
cxf,dcb401e5c524036fb1b610ddd39b2cad38ba5fca,1,1,1,2,0,0.0,1,1,15,26,,0,0.337,0
cxf,a97a7c378d8bf12f1ffb0354d94c745c3eabd8be,1,8,34,5,1,0.0263,1,2,104,43,,0,1.119,0
cxf,c8ccf31b23b7a188e9530e79c02265f2dc5af18b,5,2,3,2,0,0.0,2,1,183,84,,0,1.735,0
cxf,a2e746c6588dbc7ffa9f2d3bdd5c73d74dcc1d71,1,1,10,1,0,0.0,1,1,97,2,,0,2.449,0
cxf,3a729b0ed271a847ca6eaec2d4acba64a9f1399e,7,1,14,2,0,0.0,5,1,99,85,,0,2.151,0
cxf,7b585fabbbe4e77ec632e63f477f767f4505c7af,13,1,49,1,0,0.0,7,1,2051,6,,0,10.041,0
cxf,b6d2db2bf2682b71fc36cfec85b9f5673f0dcb5c,11,2,9,1,1,0.1111,4,1,104,3,,0,7.678,0
cxf,c7eee85aaebdfaae988adfcf8cc43206e568fda8,2,1,1,1,0,0.0,2,1,2,2,,0,3.88,0
cxf,e9acad25437e7273a823f32e299599ede9020df9,49,7,247,23,1,0.0037,9,1,11634,993,,0,26.665,0
cxf,f82e825cb42fd4efcd4e04eb5bae743218711033,1,1,7,11,1,0.0588,1,1,14,216,,0,4.319,0
cxf,e0441f616584cae8687fcf88aa670da6b9d2b7c2,1,2,71,6,0,0.0,1,1,1434,198,,0,1.766,0
cxf,ba70603bb7624b173273e8898629dea1c7e82570,1,1,1,1,0,0.0,1,1,8,2,,0,2.573,0
cxf,fc9431f92b938c365c1e0af2da47c2872dc682fb,3,1,5,2,0,0.0,2,1,66,45,,0,3.817,0
cxf,2711f972a8a7b03ce93562aa31e55f6e3b4491e9,2,1,1,1,0,0.0,2,1,3,20,,0,0.092,0
cxf,5f8ed2d2a53ac8160eadb82e4521398f805ccc83,51,1,304,1,0,0.0,19,1,6564,3,,0,41.135,0
cxf,3b6b16c97f48e6e841a4c2f08a4b81384b63a23e,2,1,2,1,0,0.0,1,1,8,595,,0,0.412,0
cxf,00f957b0eb6aeec3ae1a13a2be389b94091ca010,6,1,19,1,0,0.0,2,1,243,5,,0,0.904,0
cxf,a043ce731a67a491400f00da1586c47ffa5015cc,4,1,7,1,0,0.0,1,1,170,9,,0,0.578,0
cxf,c369fde1f0fd66e6d491cc2b315ebb14bd811b25,1,2,1,9,0,0.0,1,1,6,390,,0,1.17,0
cxf,1643d074271218151cf2a17cbc71e5322497dee0,3040,1,8122,1,1,0.0001,96,1,0,7,,0,960.363,0
cxf,1ca02221349e41d0473da3e3ec919485d189d41c,9,1,8,1,0,0.0,5,1,149,30,,0,4.717,0
cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,14,5,29,5,3,0.0968,10,3,566,114,,0,9.097,0
cxf,639b96bb24ed12a08798a58e0f0ea06c9fd0528d,27,2,168,2,1,0.0059,8,1,1777,135,,0,16.074,0
cxf,7a68aa17ac20b3e518e5fbb372051606fd85431d,1,5,2,17,0,0.0,1,3,38,550,,0,5.135,0
cxf,30a6e5b5091d8feabb1eb8e27c08016b2c34b48c,1,2,1,10,0,0.0,1,1,18,371,,0,1.382,0
cxf,2fd0b2ed9286a77bc8cb5b83538b47bcc9c1a6bc,7,5,40,9,0,0.0,6,1,676,464,,0,5.606,0
cxf,6c15d8f9c864e5c11135390248434c01acf7d8ff,8,5,5,9,0,0.0,2,1,89,220,,0,0.482,0
cxf,1c91c2968efbb17d9dfb777a6703bdfec16bbbe2,1,2,2,3,0,0.0,1,1,40,10,,0,0.344,0
cxf,dcae47fac2c0e22994572e6744852070737223e5,2,1,5,1,0,0.0,2,1,85,8,,0,0.258,0
cxf,2aecfa9dbfb208e54bd9fd905470e5c2c863ed1a,4,1,5,1,0,0.0,3,1,48,4,,0,0.44,0
cxf,64184a57568edfb6a0341db0e6837e61609441a7,20,1,36,2,0,0.0,7,1,953,35,,0,5.802,0
cxf,edc0b1886086de2745c36101a3e79f5561cc482b,1,3,1,6,0,0.0,1,2,10,378,,0,0.178,0
cxf,388b202bc40a4697eb619ceaa6c651e5dd1cfc01,1,8,1,20,0,0.0,1,5,12,379,,0,4.341,0
cxf,c14acde99ea206151780093ff09da1bf5ddc905b,1,2,2,16,0,0.0,1,2,39,248,,0,0.831,0
cxf,57a8a8841ba4fcde6e8d782b48f2c73a8a20d32c,5,2,34,6,0,0.0,5,1,1032,230,,0,4.587,0
cxf,782371e380d2974881b4158d7809c77a6edd7724,42,1,1228,2,1,0.0008,12,1,4064,109,,0,22.942,0
cxf,1522fb246e4ccf1bb5359b34cfef79a9be37cfb6,4,1,3,2,0,0.0,3,1,11,5,,0,2.93,0
cxf,de5916a0ad7d5fa43ddde930f6572d56948691bd,1,8,1,1140,0,0.0,1,3,2,2168,,0,2.496,0
cxf,83b4f6844e8c071697c620a9543723e1c35930d4,2,1,4,1,0,0.0,2,1,281,1,,0,1.337,0
cxf,0fdcd4316f3fc44d3a323ed2a37151cf103b94bb,47,1,88,1,1,0.0114,10,1,3367,2,,0,11.201,0
cxf,e63890f7b191954dadeac929213c15a4566e079e,2,1,10,1,0,0.0,1,1,209,6,,0,0.173,0
cxf,804addfd6f85a589ae4ad930b30207b7eccff5a3,3,1,14,2,0,0.0,3,1,226,201,,0,1.087,0
cxf,3984faac0a3b4870f14b3aa43f1fdee3b7a63fd4,1,1,2,1,0,0.0,1,1,198,6,,0,0.192,0
cxf,786c42004971817f0eb406a5a934685c6574b007,3,1,18,2,0,0.0,3,1,373,4,,0,3.948,0
cxf,00a73dd200ee6b2df2bba96738b0641e4f59daf9,15,1,37,2,0,0.0,5,1,1101,124,,0,7.384,0
cxf,54b037ebca67a6108cf6dfb8dd78ac69c2174914,1,2,1,3,0,0.0,1,1,11,133,,0,0.019,0
cxf,03c608de6446f5a27e282ebfeb509daac8938fb5,1,1,3,4,0,0.0,1,1,4,59,,0,0.073,0
cxf,dfabb48baf89bb6728d7558938434bbad3a6c374,2,1,3,1,0,0.0,1,1,62,2,,0,0.601,0
cxf,f09bff99904c503b9630edd8ab10ca2b869ecc9b,1,1,1,20,0,0.0,1,1,6,1241,,0,0.332,0
cxf,031502b34abbdda1da06c20a256822167177c75d,5,1,6,3,0,0.0,2,1,72,15,,0,0.3,0
cxf,529a403a438210955ce5f4f75043f2587e81aabd,4,1,15,2,0,0.0,2,1,388,16,,0,1.014,0
cxf,f7cec5425861eff7eb69fb794a07e16e32e617ec,7,1,18,3,0,0.0,3,1,413,54,,0,4.543,0
cxf,4fa41c23cd766033545c24d64ce09b302abdc179,10,2,87,2,0,0.0,3,1,887,158,,0,0.999,0
cxf,a8a7fb40118154fd8f68a8f8c5faf7b218de04a4,2,1,1,1,0,0.0,2,1,18,4,,0,0.658,0
cxf,160eebb571d26d367b9e185a98c83d317bcd8321,6,1,18,5,0,0.0,3,1,162,112,,0,4.842,0
cxf,c50fcb670f9102bfed5e494ef8562afdd227a417,1,1,3,1,0,0.0,1,1,49,8,,0,0.593,0
cxf,fa404273d5272e069b92573a8d27f8f03da30f1e,1,8,2,20,2,0.1,1,4,8,77,,0,3.071,0
cxf,f8a3ab807c60ef7b7dc3047ff61410a5b76645ec,1,1,2,1,0,0.0,1,1,103,4,,0,0.062,0
cxf,472c37bcab01a476d283608a593484f308c39fc5,1,1,1,2,0,0.0,1,1,4,22,,0,0.098,0
cxf,cc3565f3e7737d6e4b048de5a14374afe1e8db54,1,9,3,89,1,0.011,1,3,12,955,,0,0.683,0
cxf,4a663dbab187172d809045c715c935349e4a110c,1,9,2,298,1,0.0033,1,1,33,2744,,0,0.161,0
cxf,d86a5597ae16fcf3df70e90982c762d6728a26f1,1,1,6,1,0,0.0,1,1,45,6,,0,0.758,0
cxf,da07e67588333ce6793f5f008400f74c0c94c582,1,1,2,1,0,0.0,1,1,80,8,,0,0.775,0
cxf,4be7044693681d6263658821ff620ba1cd8ec62b,1,1,2,5,0,0.0,1,1,19,113,,0,0.223,0
cxf,20663ce50eb1210cfbfa765dfadefe702c6ed920,126,5,470,2,0,0.0,10,2,12879,100,,0,45.875,0
cxf,c7d1969c140f014b4171081399daeed6800fad9c,144,1,468,2,0,0.0,10,1,12606,26,,0,47.061,0
cxf,daf48cacd16f1e20f5fb1b4658a3ba916c43b6a4,1,1,2,2,0,0.0,1,1,101,19,,0,0.058,0
cxf,cb14bf9ac392a7936aff08d7e54dd12720f8e733,3,41,0,123,0,0.0,2,5,0,6866,,0,6.97,0
cxf,1f430d4c717ade779a23489e3d07d4311bbc21a2,5,12,31,12,0,0.0,1,4,4145,221,,0,2.037,0
cxf,8f38958d75d23edb9b711b6d9c77e663091412ab,2,33,0,84,0,0.0,2,9,0,1706,,0,15.123,0
cxf,c0efcafeaccad55ef3c2326e7147468edf9dbdd8,1,3,2,2,0,0.0,1,1,96,26,,0,0.207,0
cxf,a07135b12c37a406d29a8398330214ef8cc4b7d9,2,6,21,7,0,0.0,1,1,3522,141,,0,2.894,0
cxf,a6e8702a05fc642231abaaa6ac131360bb030fda,1,1,21,9,0,0.0,1,1,3522,18,,0,4.052,0
cxf,eec3cd484749630e599732a082e45d60ef1d10d7,1,194,0,981,0,0.0,1,15,0,13447,,0,34.817,0
cxf,0dc7db7aa48f36235f33ff1e7281bec525222903,1,1,1,1,1,1.0,1,1,0,6,,0,0.563,0
curator,1d6891a9d6dbfc97988c6e51520240c96e6e9394,4,1,10,5,0,0.0,1,1,50,47,,0,10.82,0
curator,2d54d92e106b748d2da1451f5cbe42127441c9e7,3,1,10,1,1,0.1,1,1,50,12,,0,22.97,0
curator,35bd0cbe26dfc52bdc0a22ab49dd7b7d94d65f28,2,3,10,1,0,0.0,1,1,50,12,,0,4.487,0
curator,192d598f1b53e6f7373f85d54488236046cd5ea2,2,1,1,2,0,0.0,1,1,27,6,,0,2.028,0
curator,629486ff647deb66831831e1e13845d3b62d0a5b,5,1,4,2,0,0.0,1,1,86,5,,0,0.08,0
curator,1d0c6f288107e024533aaa98279802f4d8081172,4,1,4,1,0,0.0,1,1,86,16,,0,0.306,0
curator,e73b0349b53ae6bbc4c684821204ac699017946d,3,2,2,3,0,0.0,2,1,75,74,,0,9.954,0
curator,7b19bf7403e733937c8365dfe91a23edfa393658,4,1,60,1,0,0.0,2,1,4156,56,,0,16.795,0
curator,55a6d929030b005c35d31b937de92f4edebdf7e8,1,1,11,11,11,1.0,1,1,448,448,,0,23.609,0
curator,0ec8b4475f1969b191a080c2453405ceaf0a7a70,8,1,3,1,0,0.0,5,1,15,4,,0,3.033,0
curator,022a02aad00e18f3f486d425b6438d100f100c44,7,1,3,1,0,0.0,5,1,15,144,,0,29.948,0
curator,2d33782265103a8fc5af24613c4856523084650d,6,2,5,1,1,0.2,5,2,83,2,,0,23.791,0
curator,20223ad901df4dc11910dd25f2550d2c2364a194,2,1,1,1,0,0.0,2,1,1,12,,0,12.075,0
curator,db399d4194b55a2b2af7f8c454002f8a11400b87,4,1,18,3,0,0.0,3,1,0,70,,0,15.197,0
curator,1cd08fe6b11fd2b12cf05f0c1aa5c7d59a6c7acc,1,12,1,24,1,0.0417,1,5,2,551,,0,90.945,0
curator,c670844a8c5bdaec94ca4b7becea5df734cf5a47,2,1,1,17,0,0.0,2,1,1,510,,0,14.99,0
curator,a3514d87b1036716e5dc9877c9980fdd81440458,9,1,13,5,5,0.3846,4,1,98,10,,0,70.605,0
curator,6f0f5f2d47294c0f923ae6d004296e6e3c8e11a7,5,2,11,1,0,0.0,1,2,36,43,,0,46.047,0
curator,15527554bc38f981d8391a7d5bc976e25a4c043d,141,1,103,1,1,0.0097,18,1,3738,1,,0,374.416,0
curator,e11279d4b5d42c9cff5cffc03c5b060d868833b4,96,2,80,16,2,0.0213,10,1,3075,107,pom.xml,0,161.412,1
curator,aa5f1615f7f9590484e955e1fdc125a53b50f6ae,4,2,6,1,0,0.0,2,1,128,4,,0,5.346,0
curator,0a00aca63392f258426925ed5837d8d54e2959fd,19,2,41,4,1,0.0227,1,1,1765,98,,0,48.926,0
curator,48bd7670af41e1f5d33f77467c9ed54a73a2210e,8,8,24,17,1,0.025,1,1,688,1119,,0,13.38,0
curator,973cb0ba6825efca27095e56948af6a3c8455abe,1,7,1,24,0,0.0,1,1,5,688,,0,28.814,0
curator,22c028f56bafc90d2a9a85caf5b16d3ff3504ff7,1,3,2,5,0,0.0,1,1,70,117,,0,0.314,0
curator,647f278cdd1661d88b95356782e172ba0624dffe,1,1,5,5,5,1.0,1,1,117,117,,0,0.134,0
curator,2a9f04aa3eb0f7d0a97e5810afa22feb58a84f06,4,14,5,4,0,0.0,2,3,100,503,,0,0.731,0
curator,b6cabde8e987fae8033bbed0e6cc76507ae4173f,17,3,10,5,0,0.0,1,2,112,100,,0,0.076,0
curator,2d4aa5778aaca926e59e3fd3dcec6c46e4fbe1b4,49,7,26,2,0,0.0,9,1,791,67,,0,121.448,0
curator,5b15f5fab8f444c1a66ef2d5550254ffaa1cfaff,5,7,2,1,0,0.0,2,1,436,4,,0,0.039,0
curator,f6868f4dd76d3ba556268a96a295dc61e161b235,12,4,10,2,0,0.0,1,2,109,436,,0,0.61,0
curator,f49a6d10748ee9ad8bbc951fa9bea92e4ebbf6a8,16,2,13,2,0,0.0,3,1,145,77,,0,3.215,0
curator,a17d3af9ad618571f40844cf78beb7398e4a0241,6,3,8,1,1,0.125,2,2,101,70,,0,0.27,0
curator,a0f5f6eccbbc7483bf4a9b9165e0ea8d64c3999b,9,1,6,2,0,0.0,3,1,114,52,,0,3.185,0
curator,771e9a4cde4f8af913db934db01b93460ac97ebc,1,1,1,1,0,0.0,1,1,70,1,,0,0.364,0
curator,388787c838cb2e6e0b755b576eb958257e2cef22,15,2,10,2,0,0.0,6,1,175,436,,0,23.584,0
curator,caf2a9d81a333154a0d36fcea1a624d4e00df3e1,5,1,9,1,1,0.1111,1,1,36,70,curator-framework/src/test/java/org/apache/curator/framework/imps/TestFrameworkEdges.java,1,0.417,1
curator,173183420688875c6e627260ffb4efbbdc48227c,5,5,8,2,1,0.1111,1,1,54,30,,0,0.655,0
curator,2adccc54976ce028d8cfe4bf1e7ac6c404829e78,1,3,1,1,0,0.0,1,1,2,29,,0,0.343,0
curator,85161ab33b36e2f42b00bd4c27d158f8183f2835,1,3,1,1,0,0.0,1,1,2,29,,0,0.343,0
curator,26fcc3cf240656957c813acfa5d31db4b28e70c6,3,1,2,1,0,0.0,2,1,58,3,,0,57.844,0
curator,36592e7e3dc9e3d8f478875d89badc9643861082,1,1,0,2,0,0.0,1,1,0,58,,0,57.844,0
curator,d4547b4f49bd4599ad89c26998b3391c270587b3,13,7,8,6,3,0.2727,2,2,161,98,,0,3.033,0
curator,c097e4b3f591c22b72c28a9c28d4e8d97d45e037,9,2,6,2,1,0.1429,2,1,150,12,,0,0.003,0
curator,4d87380a3cb6d321a67b1363655267ed5fc1b57d,7,2,6,4,1,0.1111,2,1,146,22,,0,0.007,0
curator,6f5c5f3f6760df70e0fa9c1a0f77e2708150c5eb,6,1,6,3,0,0.0,2,1,146,57,,0,12.859,0
curator,d976c5096fd8e8c36ddb52cf45e1a8fd86aeed19,4,1,5,1,0,0.0,2,1,142,44,,0,34.003,0
